id,title,url,rate,Tag1,Tag2,Tag3,Tag4,Tag5,difficulty,steps,budget,people,prep_time,cooking_time,total_time,images
1693,Cake chorizo poivron feta,https://www.marmiton.org/recettes/recette_cake-chorizo-poivron-feta_50371.aspx,4.7,apéritif ou buffet,apéritif dînatoire,cake salé apéritif,,,très facile,"['Préchauffez le four à 200°C (thermostat 6-7).', ""Mélangez les œufs, le lait, la farine et la levure avec un batteur ou au fouet jusqu'à obtention d'une pâte homogène."", ""Ajoutez l'emmental  râpé, la feta et le poivron coupés en petits dés et les tranches de chorizo coupées en 2 ou en 4."", 'Poivrez et ajoutez éventuellement des épices.', 'Versez dans un moule à cake huilé et enfournez pour 40 minutes de cuisson.', 'Laissez refroidir avant de servir.']",bon marché,4,15,40,55,['https://static.afcdn.com/relmrtn/lazyload.png']
1694,Verrine avocat et saumon fumé,https://www.marmiton.org/recettes/recette_verrine-avocat-truite-fumee_44183.aspx,4.8,apéritif ou buffet,apéritif dînatoire,verrine,,,très facile,"[""Ecraser la pulpe de l'avocat dans un bol."", 'Saler très peu, poivrer et citronner.', 'Déposer 1/4 de la préparation dans chaque verrine.', ""Mélanger le fromage frais et le fromage ail et fines herbes dans un bol avec 1 cuillère à soupe d'eau pour fluidifier."", 'Déposer dans les verrines en une seconde couche.', 'Couper les tranches de saumon fumé en petits morceaux, répartir dans les verrines et mettre au frais.', 'Au moment de servir, décorer de quelques oeufs de truite, brins de ciboulette, un filet de citron et un tour de moulin à poivres 5 baies.']",bon marché,4,15,0,15,"['https://assets.afcdn.com/recipe/20210909/121890_w314h314c1cx1448cy763cxt0cyt0cxb2121cyb1414.webp', 'https://assets.afcdn.com/recipe/20130122/36156_w314h314c1cx824cy1072.webp', 'https://assets.afcdn.com/recipe/20140808/43564_w314h314c1cx360cy480.webp']"
1695,La salade périgourdine de Mamé,https://www.marmiton.org/recettes/recette_la-salade-perigourdine-de-mame_44860.aspx,4.8,,,,,,très facile,"[""C'est vraiment tout simple à faire..."", 'Lavez la salade, essorez-la, et disposez-la dans un saladier.', ""Préparez une vinaigrette, dans un bol, avec une pincée de sel, un peu de poivre, une bonne cuillère de moutarde, une cuillère à soupe de vinaigre, et trois cuillères à soupe d'huile de noix."", 'Si vous faites ce plat en plat principal, vous pouvez doubler les proportions de vinaigrette, pour plus de salade!', 'Versez la vinaigrette sur la salade, et mélangez.', ""Ensuite, faites réchauffer les gésiers, soit au micro-ondes (si c'est dans un sachet fraîcheur), soit à la poêle (si c'est en conserve)."", 'Pendant que ça chauffe tout doucement, disposez la salade dans les assiettes, parsemez de cerneaux de noix et de maïs, et disposez les tomates coupées en 4 (ou entières, si ce sont des tomates cerises).', ""Disposez sur le bord de l'assiette les fines tranches de magret."", ""Une fois les gésiers réchauffés, placez-les sur les assiettes, au milieu. Sortez-les de la poêle avec un écumoir, pour enlever l'excédent de graisse!"", 'Servier bien chaud!', 'Variantes... Vous pouvez rajouter des oeufs durs, des lardons, du jambon cru, du foie gras, des batonnets de carottes, ...  Mais cette version là est de ma mamé !']",assez cher,4,15,3,18,['https://static.afcdn.com/relmrtn/lazyload.png']
1696,Soupe de courgettes à la Vache qui rit® au Thermomix,https://www.marmiton.org/recettes/recette_soupe-de-courgettes-a-la-vache-qui-rit-au-thermomix_382657.aspx,3,entrée,entrée chaude,soupe,,,très facile,"['Versez 1 l d’eau dans la cuve de votre Thermomix. Ajoutez les courgettes non pelées, coupées en gros morceaux. Complétez avec les 5 portions de fromage, l’ail pelé et écrasé, et les cubes de bouillon. Lancez la cuisson pendant 40 min / 100 °C / vit. 2.', 'Mixez pendant 30 sec / 0 °C / vit. 1 à 10, poivrez et dégustez !']",bon marché,4,10,40,50,['https://static.afcdn.com/relmrtn/lazyload.png']
1697,Champignons à la grecque facile et rapide,https://www.marmiton.org/recettes/recette_champignons-a-la-grecque-facile-et-rapide_82781.aspx,4.5,entrée,entrée facile,,,,très facile,"[""Faire revenir l'oignon coupé en petits cubes avec l'huile, la coriandre, le thym et le laurier sans colorer quelques minutes."", ""Ajouter le vin blanc, le citron et l'eau."", 'Attendre une ébullition puis ajouter le concentré de tomate et le sucre.', 'Faire réduire doucement 20 minutes.', 'Ajouter les champignons 5 minutes avant la fin de cuisson.', 'Laisser refroidir et servir bien frais, ce ne sera que meilleur le lendemain...']",bon marché,4,10,25,35,"['https://assets.afcdn.com/recipe/20160928/29011_w314h314c1cx1296cy950.webp', 'https://assets.afcdn.com/recipe/20200630/112333_w314h314c1cx1920cy2880cxt0cyt0cxb3840cyb5760.webp', 'https://assets.afcdn.com/recipe/20190920/98505_w314h314c1cx210cy172cxt0cyt0cxb420cyb344.webp']"
1698,Poêlée d'asperges vertes et coppa,https://www.marmiton.org/recettes/recette_poelee-d-asperges-vertes-et-coppa_21435.aspx,4.8,,,,,,très facile,"['Couper les asperges vertes crues en tronçons de 2 cm environ (pas la peine de les éplucher!), mettre les pointes à part.', ""Dans une poêle chaude, faire revenir à feu vif les tronçons d'asperge dans un peu d'huile d'olive."", 'Au bout de 5 min, ajouter la coppa taillée en lanières et les pointes des asperges. Continuer la cuisson 5-10 mn (les asperges doivent rester croquantes), déglacer au vinaigre balsamique et répartir dans les assiettes.', 'Parsemer chaque portion de copeaux de parmesan et servir aussitôt.']",bon marché,4,5,15,20,"['https://assets.afcdn.com/recipe/20130627/63099_w314h314c1cx1250cy1875.webp', 'https://assets.afcdn.com/recipe/20220519/132101_w314h314c1cx3072cy1728cxt0cyt0cxb6144cyb3456.jpeg', 'https://assets.afcdn.com/recipe/20130627/63100_w314h314c1cx1140cy1750.webp']"
1699,Salade perles de la mer,https://www.marmiton.org/recettes/recette_salade-perles-de-la-mer_89290.aspx,4,,,,,,facile,"[""Faites cuire les petites pâtes dans de l'eau bouillante puis les égoutter, les rincer à l'eau froide dans une passoire et les verser dans un saladier."", 'Peler le concombre, le couper en quatre dans le sens de la longueur, enlever les pépins, couper les bâtons de concombre en petits dés puis les ajouter dans le saladier. Couper les bâtons de surimi et les ajouter au mélange.', 'Ajouter sel, poivre, aneth et crème fraiche à votre goût et mélanger.', 'Enfin ajouter les oeuf de saumon et mélanger doucement pour ne pas les écraser.', 'Mettre au frigo et servir frais.', 'Bon appétit.']",moyen,4,20,0,20,['https://static.afcdn.com/relmrtn/lazyload.png']
1700,Soupe aux 7 légumes,https://www.marmiton.org/recettes/recette_soupe-aux-7-legumes_65063.aspx,4.7,entrée,entrée chaude,soupe,,,facile,"['Peler, laver et couper les légumes en petits morceaux.', 'Faire revenir le poireau dans le beurre 10 minutes environ.', ""Dans une autre marmite, mettre les autres légumes et les recouvrir d'eau.\nAjouter la moitié du bouillon cube et faire cuire 30 minutes ou 10 minutes à l'autocuiseur."", ""Recouvrir le poireau d'eau et y ajouter le reste du bouillon cube. Faire cuire 20 minutes environ."", 'Lorsque les légumes (carottes, navet, tomates... mais pas le poireau !) sont cuits, les mixer et assaisonner à votre goût.', 'Ajouter la crème fraiche et le poireau non mixé.', 'Mélanger le tout et déguster. Bon appétit.']",bon marché,4,20,30,50,"['https://assets.afcdn.com/recipe/20130204/35645_w314h314c1cx1250cy1875.webp', 'https://assets.afcdn.com/recipe/20180713/81220_w314h314c1cx1944cy2592cxt0cyt0cxb3888cyb5184.webp', 'https://assets.afcdn.com/recipe/20171105/74353_w314h314c1cx2656cy1494cxt0cyt0cxb5312cyb2988.webp']"
1701,Cassolette de fruits de mer,https://www.marmiton.org/recettes/recette_cassolette-de-fruits-de-mer_254351.aspx,4.9,plat principal,fruits de mer,coquillages,,,facile,"['Réserver de côté 50 g de crevettes crues.\nDans une casserole, faire fondre 20 g de beurre. Ajouter les fruits de mer, laisser cuire une dizaine de minutes en remuant de temps en temps. Ajouter 5 m de cuisson si les fruits de mer sont utilisés encore congelés.', ""Égoutter les fruits de mer dans une passoire afin de retirer l'excès d'eau (surtout avec les fruits de mer décongelés)."", ""Faire fondre le reste du beurre avec l'échalote émincée. Ajouter les fruits de mer et déglacer avec le vin blanc, et ajouter la crème fraiche épaisse. Saler, poivrer, et ajouter le gingembre en poudre. Réserver."", ""Dans une casserole, mettre la crème liquide et les crevettes. Faire chauffer à feu doux jusqu'à ce que les crevettes soient cuites (bien roses). Mixer la préparation, et passer au chinois si besoin."", ""Ajouter le concentré de tomate, ainsi qu'une cuillère à café de maïzena pour épaissir la sauce. Mélanger puis verser sur les fruits de mer, mélanger."", ""Servir dans des cassolette ou des assiettes creuses accompagné de croutons de pains frottés à l'ail.""]",moyen,4,40,30,70,"['https://assets.afcdn.com/recipe/20181017/82844_w314h314c1cx1944cy2592cxt0cyt0cxb3888cyb5184.webp', 'https://assets.afcdn.com/recipe/20130820/2707_w314h314c1cx241cy164.webp', 'https://assets.afcdn.com/recipe/20150103/11299_w314h314c1cx1632cy918.webp']"
1702,Poivrons marinés (33ème rencontre),https://www.marmiton.org/recettes/recette_poivrons-marines-33eme-rencontre_42291.aspx,4.9,,,,,,facile,"['Allumer le grill du four.', 'Disposer les poivrons sur une grille, avec la lèchefrite dessous (ils peuvent perdre du jus pendant la cuisson).', ""Les laisser sous le grill, en les tournant régulièrement, jusqu'à ce que la peau soit entièrement boursouflée et noire."", ""Vous pouvez les mettre dans un sac plastique fermé, personnellement je ne le fais pas, mais il parait que ça facilite l'épluchage ensuite."", 'Une fois refroidis, les éplucher (la peau part toute seule), retirer les graines et les filaments intérieurs.', 'Les passer éventuellement sous un filet d’eau froide pour les nettoyer (un filet hein, il ne s’agit pas les noyer), puis les éponger avec un papier absorbant.', 'Couper ensuite les poivrons en lanières, en coupant si besoin la partie proche du pédoncule pour retirer les morceaux blancs (pour des raisons purement esthétiques!).', 'Eplucher les gousses d’ail, les couper en lamelles, retirer le germe.', 'Couper les brins de romarin en deux ou trois suivant leur taille.', 'Disposer une couche de lanières de poivrons, au fond du plat de présentation.', 'Saler, ajouter quelques grains de poivre, des lamelles d’ail, un brin de thym et un de romarin, napper d’huile d’olive.', 'Recommencer l’opération, en assaisonnant de la même manière à chaque couche, couvrir d’huile d’olive.', ""On peut les préparer plusieurs jours à l’avance, les saveurs se mélangeant d’autant plus qu'ils auront patienté."", 'Conserver au réfrigérateur, mais les sortir un peu avant de les servir.']",bon marché,4,1,15,16,['https://static.afcdn.com/relmrtn/lazyload.png']
1703,Oeufs de cent ans (Chine),https://www.marmiton.org/recettes/recette_oeufs-de-cent-ans-chine_16704.aspx,4,plat principal,plat unique,plats chinois,,,très facile,"['Tranchez les oeufs dans le sens de la longueur, en 6 morceaux  par oeuf.', ""Découpez des oignons et du gingembre en fines lamelles. Faits mariner les oignons, le gingembre avec du vinaigre et de l'huile en y ajoutant du sel, poivre et une pincée de sucre. Laisser reposer au moins une heure."", ""Pour servir : placez les oeufs dans le plat de service, placez les oignons et gingembre tout autour. Arrosez les oeufs d'une cuillère à soupe de cognac."", 'Dégustez-les avec raffinement.']",bon marché,4,20,0,20,['https://static.afcdn.com/relmrtn/lazyload.png']
1704,Rillettes de maquereau,https://www.marmiton.org/recettes/recette_rillettes-de-maquereau_11670.aspx,4.9,apéritif ou buffet,apéritif dînatoire,dip et tartinade,,,facile,"['Faire pocher (court bouillon et vin blanc) et refroidir les filets de maquereaux.', 'Émietter le poisson et incorporer la crème fraîche épaisse, la moutarde forte, les câpres hachées et les cornichons émincés.', 'Saler, relever avec un peu de tabasco.', 'Servir sur des toasts.']",bon marché,4,15,10,25,['https://static.afcdn.com/relmrtn/lazyload.png']
1705,Cuisson des betteraves rouges à l'autocuiseur,https://www.marmiton.org/recettes/recette_cuisson-des-betteraves-rouges-a-l-autocuiseur_35568.aspx,4.6,entrée,entrée froide,autres crudités,,,très facile,"['Rincer les betteraves, juste pour éliminer la terre, y laisser un bout de queue 3 cm.', ""Mettre dans le panier vapeur sur 5 cm d'eau, faire siffler la cocotte 15 à 20 min."", ""Sortir le panier et laisser refroidir avant d'éplucher très facilement en portant des gants de ménage, la peau part toute seule entre les doigts."", ""Propositions d'assaisonnement :"", ""Émincer les betteraves en rondelles à l'aide d'une mandoline ou d'un couteau, ou encore en cubes, en faisant faire des tranches de 1 cm d’épaisseur que l'on taille ensuite en bâtonnets, puis en cubes."", ""Assaisonner d'huile, de vinaigre (vinaigre au miel en Alsace de type melfort ou mielex), sel, poivre, 1 clou de girofle écrasé au mortier, quelques rondelles fines d’oignons et persil mouliné.""]",bon marché,4,2,15,17,"['https://assets.afcdn.com/recipe/20230619/143563_w314h314c1cx3072cy1728cxt0cyt0cxb6144cyb3456.webp', 'https://assets.afcdn.com/recipe/20110725/63802_w314h314c1cx256cy192.webp']"
1706,Gaspacho concombre menthe,https://www.marmiton.org/recettes/recette_gaspacho-concombre-menthe_218870.aspx,4.3,entrée,entrée froide,"gaspacho, soupe froide",,,très facile,"['Éplucher les concombres. Les couper dans le sens de la longueur et ôter les pépins à l’aide d’une cuillère. Couper les concombre en morceaux.', 'Dans un blender (mixer), mettre les morceaux de concombre, les feuilles de menthe lavées, le jus de citron.', 'Mixer jusqu’à obtention d’un gaspacho onctueux. Goûter, saler et poivrer.', 'Répartir dans 4 verres transparents, décorer avec les petites feuilles de menthe', 'Mettre les préparations au réfrigérateur une 1/2 heure.']",bon marché,4,15,0,15,['https://static.afcdn.com/relmrtn/lazyload.png']
1707,Potage poireaux-carottes-pommes de terre,https://www.marmiton.org/recettes/recette_potage-poireaux-carottes-pommes-de-terre_65812.aspx,4.8,entrée,entrée chaude,soupe,,,très facile,"[""Emincer les poireaux et couper l'oignon."", ""Faire fondre le beurre dans une marmite et y faire revenir les poireaux et l'oignon."", 'Pendant ce temps laver, éplucher et couper en petits morceaux les pommes de terre et les carottes puis les rajouter dans la marmite.', ""Ajouter l'eau, le lait, les 2 cubes de bouillons de volaille et le poivre. Faire cuire 30 min dans la marmite (ou 15 min dans une cocotte minute)."", ""Mixer le tout... C'est prêt!""]",bon marché,4,15,35,50,"['https://assets.afcdn.com/recipe/20181017/82912_w314h314c1cx1944cy2592cxt0cyt0cxb3888cyb5184.webp', 'https://assets.afcdn.com/recipe/20161110/15221_w314h314c1cx1500cy1125.webp', 'https://assets.afcdn.com/recipe/20210311/118510_w314h314c1cx954cy1010cxt0cyt0cxb1908cyb2020.webp']"
1708,Velouté de butternut à la cannelle au Thermomix,https://www.marmiton.org/recettes/recette_veloute-de-butternut-a-la-cannelle-au-thermomix_382801.aspx,0,entrée,entrée chaude,soupe,,,très facile,"['Pelez et coupez la courge butternut en gros cubes.', ""Pelez et hachez l'oignon dans votre Thermomix pendant 10 sec / 0 °C / vit. 7."", 'Faites revenir le tout dans la cuve avec le beurre pendant 4 min / 100 °C / vit. 1.', 'Émiettez le cube de bouillon au-dessus, puis ajoutez 60 cl d’eau et la cannelle. Lancez la cuisson pendant 30 min / 100°C / vit. 2.', 'Mixez le velouté en augmentant progressivement la vitesse pendant 30 sec / 0°C / vit. 1 à 10.', 'Ajoutez la crème fraîche. Poivrez.']",bon marché,4,15,30,45,['https://static.afcdn.com/relmrtn/lazyload.png']
1709,Citrons confits,https://www.marmiton.org/recettes/recette_citrons-confits_11914.aspx,5,,,,,,très facile,"[""Couper les citrons en rondelles d'1/2 cm d'épaisseur, les disposer en couches dans un saladier en saupoudrant chaque couche de gros sel, laisser mariner 24 h."", ""Verser les rondelles dans une passoire et les laisser égoutter pendant 2 h, pendant ce temps, ébouillanter un bocal d'une contenance de 1 l, le laisser sécher à l'envers sur un linge."", ""Eponger les rondelles de citron, les serrer dans le bocal en cercles et debout les unes contre les autres, couvrir d'huile d'olive et fermer le bocal, réserver au moins 15 jours avant de l'entamer dans un endroit frais ou au réfrigérateur.""]",bon marché,4,1,0,1,['https://static.afcdn.com/relmrtn/lazyload.png']
